Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Unknown,Contract_One Year,Contract_Two Year,Payment Method_Credit Card,Payment Method_Mailed Check,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Churn Value,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Category_nan,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Churn Reason_nan,Zip Code,Latitude,Longitude,Population,GeoFIPS,Per capita personal income (dollars) 2/,Personal income (thousands of dollars) _x,Population (persons) 1/,   Employer contributions for employee pension and insurance funds 5/,   Employer contributions for government social insurance ,   Farm proprietors' income ,   Nonfarm proprietors' income ,  Farm proprietors employment 6/,  Income maintenance benefits 1/,  Nonfarm proprietors employment ,  Per capita income maintenance benefits 4/,  Per capita retirement and other 4/,  Per capita unemployment insurance compensation 4/,  Proprietors' income ,  Retirement and other ,  Supplements to wages and salaries ,  Unemployment insurance compensation ,  Wages and salaries , Average nonfarm proprietors' income , Average wages and salaries ," Dividends, interest, and rent 2/", Earnings by place of work , Net earnings by place of residence ," Per capita dividends, interest, and rent 4/", Per capita net earnings 4/, Per capita personal current transfer receipts 4/, Per capita personal income 4/, Personal current transfer receipts , Population (persons) 3/, Proprietors employment , Wage and salary employment ,Average earnings per job (dollars) ,Personal income (thousands of dollars) _y,Total employment (number of jobs) 
0,0,26,1,19.21,0,1,15,0,0,0,0,0,1,1,1,1,78.8,2006.1,0.0,0,499.46,2505.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,70,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94538,37.505768,-121.962472,56126,001,97754.0,159241119.0,1628997.0,10955073.0,5225511.0,31062.0,12633213.0,316.0,2421858.0,255691.0,1487.0,10485.0,94.0,12664275.0,17080079.0,16180584.0,153266.0,80611913.0,49408.0,95404.0,26388582.0,109456772.0,113197334.0,16199.0,69489.0,12066.0,97754.0,19655203.0,1628997.0,256007.0,844952.0,99419.0,159241119.0,1100959.0
1,4,62,1,4.76,1,1,3,1,1,1,0,0,0,0,1,1,89.1,5618.3,0.0,0,295.12,5913.42,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,68,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94550,37.571748,-121.659562,75929,001,97754.0,159241119.0,1628997.0,10955073.0,5225511.0,31062.0,12633213.0,316.0,2421858.0,255691.0,1487.0,10485.0,94.0,12664275.0,17080079.0,16180584.0,153266.0,80611913.0,49408.0,95404.0,26388582.0,109456772.0,113197334.0,16199.0,69489.0,12066.0,97754.0,19655203.0,1628997.0,256007.0,844952.0,99419.0,159241119.0,1100959.0
0,0,13,1,49.9,0,1,30,0,1,0,0,1,0,0,1,1,59.9,788.35,0.0,0,648.6999999999999,1437.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,76,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94559,38.232389,-122.324944,26894,055,86863.0,11665710.0,134300.0,911389.0,405690.0,14154.0,1393495.0,1138.0,116208.0,25091.0,865.0,11611.0,97.0,1407649.0,1559415.0,1317079.0,13009.0,5691441.0,55538.0,69788.0,3082814.0,8416169.0,6894264.0,22955.0,51335.0,12574.0,86863.0,1688632.0,134300.0,26229.0,81553.0,78085.0,11665710.0,107782.0
1,8,57,1,28.25,0,1,15,0,1,1,1,1,0,0,1,1,95.3,5567.45,0.0,0,1610.25,7177.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,75,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94571,38.148862,-121.737696,5246,095,58273.0,26149679.0,448747.0,1955701.0,751372.0,38245.0,1169232.0,608.0,658583.0,54073.0,1468.0,10980.0,108.0,1207477.0,4927286.0,2707073.0,48369.0,10646801.0,21623.0,68873.0,3884662.0,14561351.0,16630779.0,8657.0,37060.0,12555.0,58273.0,5634238.0,448747.0,54681.0,154586.0,69583.0,26149679.0,209267.0
0,0,62,1,19.52,1,1,3,0,0,0,0,1,0,0,1,0,84.45,4959.15,0.0,0,1210.24,6169.389999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,69,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94591,38.105733,-122.186338,51665,095,58273.0,26149679.0,448747.0,1955701.0,751372.0,38245.0,1169232.0,608.0,658583.0,54073.0,1468.0,10980.0,108.0,1207477.0,4927286.0,2707073.0,48369.0,10646801.0,21623.0,68873.0,3884662.0,14561351.0,16630779.0,8657.0,37060.0,12555.0,58273.0,5634238.0,448747.0,54681.0,154586.0,69583.0,26149679.0,209267.0
0,0,11,1,26.84,0,1,15,0,0,0,0,0,1,1,0,1,79.15,827.7,0.0,140,295.24,1262.94,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,80,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94708,37.897743,-122.263124,10737,001,97754.0,159241119.0,1628997.0,10955073.0,5225511.0,31062.0,12633213.0,316.0,2421858.0,255691.0,1487.0,10485.0,94.0,12664275.0,17080079.0,16180584.0,153266.0,80611913.0,49408.0,95404.0,26388582.0,109456772.0,113197334.0,16199.0,69489.0,12066.0,97754.0,19655203.0,1628997.0,256007.0,844952.0,99419.0,159241119.0,1100959.0
0,0,60,1,10.2,1,1,29,1,1,0,0,0,1,1,0,1,71.75,4374.55,0.0,10,612.0,4996.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,72,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94931,38.326215,-122.718742,7936,097,77900.0,37598558.0,482650.0,2368858.0,1067173.0,13525.0,3709925.0,2521.0,508637.0,88265.0,1054.0,11732.0,90.0,3723450.0,5662671.0,3436031.0,43319.0,15738765.0,42032.0,71101.0,9106544.0,22898246.0,22277387.0,18868.0,46156.0,12876.0,77900.0,6214627.0,482650.0,90786.0,221359.0,73358.0,37598558.0,312145.0
1,1,50,1,36.58,1,1,23,0,0,0,1,1,1,1,1,1,100.65,5189.75,0.0,0,1829.0,7018.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,79,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94946,38.065359,-122.665566,607,041,171177.0,43824350.0,256018.0,1410029.0,659846.0,34702.0,5524856.0,209.0,255195.0,74443.0,997.0,11013.0,78.0,5559558.0,2819586.0,2069875.0,19899.0,10669749.0,74216.0,90232.0,14516546.0,18299182.0,26213124.0,56701.0,102388.0,12088.0,171177.0,3094680.0,256018.0,74652.0,118248.0,94864.0,43824350.0,192900.0
0,0,51,1,47.46,0,0,0,0,0,0,0,0,0,0,0,0,19.6,967.9,0.0,0,2420.46,3388.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,66,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94964,37.942551,-122.491642,6448,041,171177.0,43824350.0,256018.0,1410029.0,659846.0,34702.0,5524856.0,209.0,255195.0,74443.0,997.0,11013.0,78.0,5559558.0,2819586.0,2069875.0,19899.0,10669749.0,74216.0,90232.0,14516546.0,18299182.0,26213124.0,56701.0,102388.0,12088.0,171177.0,3094680.0,256018.0,74652.0,118248.0,94864.0,43824350.0,192900.0
1,1,12,0,0.0,0,1,14,0,0,0,1,0,0,0,1,1,29.3,355.9,0.0,0,0.0,355.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,70,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95004,36.878364,-121.629781,3373,053,65123.0,28189179.0,432858.0,2398500.0,949839.0,678332.0,3258616.0,775.0,656266.0,52263.0,1516.0,9413.0,169.0,3936948.0,4074390.0,3348339.0,73038.0,12377209.0,62350.0,57813.0,5728852.0,19662496.0,17656633.0,13235.0,40791.0,11098.0,65123.0,4803694.0,432858.0,53038.0,214092.0,73606.0,28189179.0,267130.0
0,0,63,1,26.11,1,1,20,1,1,1,0,1,1,1,1,1,109.4,7031.45,0.0,0,1644.93,8676.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,68,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95012,36.784481,-121.759054,8582,053,65123.0,28189179.0,432858.0,2398500.0,949839.0,678332.0,3258616.0,775.0,656266.0,52263.0,1516.0,9413.0,169.0,3936948.0,4074390.0,3348339.0,73038.0,12377209.0,62350.0,57813.0,5728852.0,19662496.0,17656633.0,13235.0,40791.0,11098.0,65123.0,4803694.0,432858.0,53038.0,214092.0,73606.0,28189179.0,267130.0
1,1,37,1,25.35,0,0,0,0,0,0,0,0,0,0,0,0,19.6,727.8,0.0,0,937.95,1665.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95020,37.03889,-121.528955,49968,085,144399.0,270162197.0,1870945.0,16599070.0,9588082.0,47691.0,16243585.0,709.0,2023296.0,281121.0,1081.0,8825.0,83.0,16291276.0,16510340.0,26187152.0,154405.0,206166002.0,57781.0,169868.0,53122613.0,248644430.0,198351543.0,28393.0,106017.0,9989.0,144399.0,18688041.0,1870945.0,281830.0,1213681.0,166261.0,270162197.0,1495511.0
0,0,8,1,39.01,0,1,28,0,1,0,0,1,0,0,1,1,87.1,713.6,0.0,0,312.08,1025.68,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,80,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95065,37.031404,-121.981865,8365,087,86365.0,22832350.0,264370.0,1234636.0,494161.0,33333.0,2006974.0,447.0,332249.0,44442.0,1257.0,10636.0,134.0,2040307.0,2811961.0,1728797.0,35474.0,7187549.0,45159.0,64358.0,5268437.0,10956653.0,14384229.0,19928.0,54409.0,12027.0,86365.0,3179684.0,264370.0,44889.0,111680.0,69980.0,22832350.0,156569.0
0,0,53,1,16.74,0,1,15,0,1,0,0,0,0,0,1,1,73.8,4003.85,0.0,0,887.2199999999999,4891.07,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,75,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95070,37.257772,-122.051824,30589,085,144399.0,270162197.0,1870945.0,16599070.0,9588082.0,47691.0,16243585.0,709.0,2023296.0,281121.0,1081.0,8825.0,83.0,16291276.0,16510340.0,26187152.0,154405.0,206166002.0,57781.0,169868.0,53122613.0,248644430.0,198351543.0,28393.0,106017.0,9989.0,144399.0,18688041.0,1870945.0,281830.0,1213681.0,166261.0,270162197.0,1495511.0
1,9,64,1,37.09,1,0,0,0,0,0,0,0,0,0,0,1,24.4,1548.65,0.0,0,2373.76,3922.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,69,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95130,37.277592,-121.986477,13481,085,144399.0,270162197.0,1870945.0,16599070.0,9588082.0,47691.0,16243585.0,709.0,2023296.0,281121.0,1081.0,8825.0,83.0,16291276.0,16510340.0,26187152.0,154405.0,206166002.0,57781.0,169868.0,53122613.0,248644430.0,198351543.0,28393.0,106017.0,9989.0,144399.0,18688041.0,1870945.0,281830.0,1213681.0,166261.0,270162197.0,1495511.0
0,0,1,1,22.34,0,1,12,0,0,0,0,0,0,0,1,1,70.2,70.2,0.0,0,22.34,92.54,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,69,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95204,37.974498,-121.319568,30476,077,54183.0,42979635.0,793229.0,3037973.0,1289702.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,54183.0,10259899.0,793229.0,89037.0,295394.0,66123.0,42979635.0,384431.0
0,0,69,1,23.4,1,1,27,1,0,1,1,1,1,1,1,0,110.25,7467.55,0.0,0,1614.6,9082.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0,72,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95210,38.033219,-121.297433,40611,077,54183.0,42979635.0,793229.0,3037973.0,1289702.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,54183.0,10259899.0,793229.0,89037.0,295394.0,66123.0,42979635.0,384431.0
1,6,66,1,39.38,1,1,30,0,1,1,0,1,1,1,1,1,104.9,6891.45,0.0,0,2599.0800000000004,9490.53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0,67,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95228,37.943954,-120.67108,2633,009,56001.0,2607568.0,46563.0,130247.0,37412.0,-3801.0,204084.0,488.0,65259.0,6645.0,1402.0,14477.0,96.0,200283.0,674115.0,167659.0,4492.0,569660.0,30712.0,50164.0,489629.0,937602.0,1374073.0,10515.0,29510.0,15975.0,56001.0,743866.0,46563.0,7133.0,11356.0,50711.0,2607568.0,18489.0
0,0,6,1,19.74,0,1,7,0,0,0,0,0,0,0,1,0,44.7,276.5,0.0,0,118.44,394.94,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,69,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95305,37.818589,-120.256995,167,109,52806.0,2879540.0,54531.0,216936.0,64766.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,52806.0,912453.0,54531.0,7639.0,18171.0,56481.0,2879540.0,25810.0
1,10,67,1,44.9,1,1,20,1,1,0,0,0,0,0,1,0,83.85,5588.8,0.0,0,3008.3,8597.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,66,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95311,37.722127,-120.110174,2271,043,61230.0,1042143.0,17020.0,78703.0,19800.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,61230.0,293853.0,17020.0,2658.0,5899.0,55786.0,1042143.0,8557.0
1,3,23,1,31.53,0,1,20,1,1,0,0,0,1,0,1,1,90.0,2024.1,0.0,0,725.19,2749.29,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,70,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95318,37.654551,-119.822984,579,043,61230.0,1042143.0,17020.0,78703.0,19800.0,12387.0,65010.0,269.0,27588.0,2389.0,1621.0,15537.0,107.0,77397.0,264438.0,98503.0,1827.0,301462.0,27212.0,51104.0,168179.0,477362.0,580111.0,9881.0,34084.0,17265.0,61230.0,293853.0,17020.0,2658.0,5899.0,55786.0,1042143.0,8557.0
1,6,39,1,9.13,0,1,18,1,1,0,0,1,1,0,1,0,99.1,3877.95,0.0,0,356.07000000000005,4234.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95322,37.147198,-121.120161,7872,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
0,0,26,1,33.74,0,1,7,1,0,0,0,1,0,0,1,1,85.8,2193.65,0.0,0,877.24,3070.8900000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,71,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95333,37.249377,-120.249581,3256,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,3,60,0,0.0,0,1,22,0,1,0,0,1,1,0,0,1,49.45,2907.55,0.0,40,0.0,2947.55,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0,70,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95340,37.255637,-120.493537,59289,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,4,45,1,9.39,1,1,22,1,0,1,1,0,1,0,1,0,75.15,3480.35,0.0,0,422.55,3902.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1,77,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95346,38.121601,-120.133915,1278,109,52806.0,2879540.0,54531.0,216936.0,64766.0,-19122.0,191068.0,298.0,72423.0,7341.0,1328.0,15314.0,91.0,171946.0,835061.0,281702.0,4969.0,1004132.0,26028.0,55260.0,588404.0,1457780.0,1378683.0,10790.0,25283.0,16733.0,52806.0,912453.0,54531.0,7639.0,18171.0,56481.0,2879540.0,25810.0
0,0,4,1,6.18,0,1,12,0,0,0,0,0,0,0,1,1,70.65,293.85,0.0,0,24.72,318.57000000000005,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,69,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95348,37.40122,-120.514191,23100,047,46188.0,13395227.0,290014.0,976855.0,338827.0,663260.0,750278.0,1868.0,628963.0,24024.0,2169.0,10579.0,170.0,1413538.0,3067986.0,1315682.0,49203.0,4542532.0,31230.0,51710.0,1541387.0,7271752.0,8107688.0,5315.0,27956.0,12917.0,46188.0,3746152.0,290014.0,25892.0,87846.0,63934.0,13395227.0,113738.0
1,3,59,1,16.15,1,1,26,0,0,1,0,0,1,0,1,1,88.75,5348.65,0.0,0,952.85,6301.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,75,0,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95357,37.670526,-120.877572,13343,099,51015.0,28123096.0,551275.0,2161132.0,899644.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,51015.0,6865105.0,551275.0,61484.0,207594.0,66016.0,28123096.0,269078.0
0,0,35,1,26.19,1,1,19,1,0,0,0,0,1,0,0,0,91.0,3180.5,0.0,40,916.65,4137.15,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,78,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95360,37.343846,-121.039391,8504,099,51015.0,28123096.0,551275.0,2161132.0,899644.0,541229.0,1765077.0,3041.0,998034.0,58443.0,1810.0,10510.0,132.0,2306306.0,5794158.0,3060776.0,72913.0,12396286.0,30202.0,59714.0,3617795.0,17763368.0,17640196.0,6563.0,31999.0,12453.0,51015.0,6865105.0,551275.0,61484.0,207594.0,66016.0,28123096.0,269078.0
1,3,54,1,23.94,0,0,0,0,0,0,0,0,0,0,0,1,18.95,1031.1,0.0,0,1292.76,2323.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0,68,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95366,37.750778,-121.13238,12646,077,54183.0,42979635.0,793229.0,3037973.0,1289702.0,353142.0,3091889.0,2588.0,1459405.0,86449.0,1840.0,10968.0,127.0,3445031.0,8699933.0,4327675.0,100561.0,17647134.0,35765.0,59741.0,5297790.0,25419840.0,27421946.0,6679.0,34570.0,12934.0,54183.0,10259899.0,793229.0,89037.0,295394.0,66123.0,42979635.0,384431.0
